case,ms
add:dict,0.2976000541821122
add:tree,26.41570003470406
add:dense,13.76570004504174
scale:dict,0.2057999954558909
scale:tree,10.719100013375282
scale:dense,10.098300001118332
matmul:dict,2.891699958126992
matmul:tree,177.15429997770116
matmul:dense,146.32279996294528
