case,ms
add:dict,1.1346000246703625
add:tree,119.67739998362958
add:dense,14.511100016534328
scale:dict,0.724000041373074
scale:tree,51.125099998898804
scale:dense,9.405599965248257
matmul:dict,21.4463000302203
matmul:tree,2729.371399967931
matmul:dense,548.2361000031233
