density,dense,dict,tree
0.01,9.278300043661147,0.057500030379742384,1.6852999688126147
0.05,10.098300001118332,0.2057999954558909,10.719100013375282
0.1,9.589599969331175,0.40550000267103314,23.43309996649623
0.2,9.405599965248257,0.724000041373074,51.125099998898804
