density,dense,dict,tree
0.01,4.812999977730215,0.03400002606213093,0.6299000233411789
0.05,18.772900046315044,0.43809995986521244,18.325299955904484
0.1,36.14390001166612,1.2574000284075737,78.54529999895021
0.2,91.00979997310787,3.3661999623291194,307.66450002556667
