density,dense,dict,tree
0.01,92.59160002693534,0.8417000062763691,34.75510003045201
0.05,93.95310003310442,2.4917999980971217,211.56590001191944
0.1,95.00690002460033,5.094200023449957,434.6829999703914
0.2,96.65770002175122,12.787199986632913,951.1279000435024
