n,dense,dict,tree
100,2.326599962543696,0.0171000137925148,0.3347999881953001
200,9.278300043661147,0.057500030379742384,1.6852999688126147
500,62.56699998630211,0.45089999912306666,14.836199989076704
1000,254.33490000432357,1.4557000249624252,67.09389999741688
