density,dense,dict,tree
0.01,62.56699998630211,0.45089999912306666,14.836199989076704
0.05,61.62100000074133,1.6154000186361372,84.67589999781922
0.1,75.94110001809895,3.1109999981708825,184.75929996930063
0.2,64.00899996515363,6.328499992378056,418.32529997918755
