n,dense,dict,tree
100,18.772900046315044,0.43809995986521244,18.325299955904484
200,146.32279996294528,2.891699958126992,177.15429997770116
500,2273.597499995958,46.73419997561723,3433.2619999768212
1000,17549.0324999555,356.5798999625258,29712.434500048403
