density,dense,dict,tree
0.01,3.5297999856993556,0.024499953724443913,0.8559999987483025
0.05,3.5907000419683754,0.0887999776750803,5.608599982224405
0.1,3.4943000064231455,0.159399991389364,11.71520003117621
0.2,4.230600025039166,0.2615000121295452,26.59780002431944
