n,dense,dict,tree
100,4.230600025039166,0.2615000121295452,26.59780002431944
200,14.511100016534328,1.1346000246703625,119.67739998362958
500,96.65770002175122,12.787199986632913,951.1279000435024
1000,411.2835999694653,78.49440001882613,4620.28840003768
