n,dense,dict,tree
100,3.5297999856993556,0.024499953724443913,0.8559999987483025
200,14.117200043983757,0.11199997970834374,4.225099983159453
500,92.59160002693534,0.8417000062763691,34.75510003045201
1000,408.1550000119023,1.95419997908175,162.2213000082411
