n,dense,dict,tree
100,3.4943000064231455,0.159399991389364,11.71520003117621
200,14.153099968098104,0.5419999943114817,56.90429999958724
500,95.00690002460033,5.094200023449957,434.6829999703914
1000,391.1561000277288,29.45590001763776,2135.699799982831
