density,dense,dict,tree
0.01,14.117200043983757,0.11199997970834374,4.225099983159453
0.05,13.76570004504174,0.2976000541821122,26.41570003470406
0.1,14.153099968098104,0.5419999943114817,56.90429999958724
0.2,14.511100016534328,1.1346000246703625,119.67739998362958
