n,dense,dict,tree
100,2.3802999639883637,0.10569998994469643,4.8037999658845365
200,9.589599969331175,0.40550000267103314,23.43309996649623
500,75.94110001809895,3.1109999981708825,184.75929996930063
1000,257.93009996414185,16.945899988058954,841.1946999840438
