density,dense,dict,tree
0.01,32.29190001729876,0.19519997294992208,5.674000014550984
0.05,146.32279996294528,2.891699958126992,177.15429997770116
0.1,287.5349000096321,8.31780000589788,722.1153999562375
0.2,548.2361000031233,21.4463000302203,2729.371399967931
