n,dense,dict,tree
100,2.5183999678120017,0.19689998589456081,11.455999978352338
200,9.405599965248257,0.724000041373074,51.125099998898804
500,64.00899996515363,6.328499992378056,418.32529997918755
1000,273.9720999961719,41.65240004658699,1997.0334999961779
